RHS;color;consumption;enginecc;fuel;lenght;location;make;mileage;model;power;price;start_production_year;torque;year
mileage;3.0;11.0;2.0;0.89;143.0;10.0;9.0;22000.0;9.0;3.2;?;1.0;1.0;?
mileage;3.0;?;2.0;?;143.0;10.0;9.0;22000.0;?;?;?;1.0;1.0;?
mileage;3.0;11.0;2.0;?;?;10.0;9.0;22000.0;?;3.2;?;1.0;1.0;3.0
mileage;0.0;11.0;?;?;?;?;5.0;22000.0;?;?;?;1.0;?;2.0
mileage;0.0;11.0;?;?;?;?;?;22000.0;?;?;500.0;1.0;?;2.0
mileage;0.0;11.0;234.0;0.89;358.0;?;5.0;22000.0;?;15.0;500.0;1.0;2.0;2.0
mileage;0.0;11.0;234.0;0.89;358.0;?;5.0;22000.0;?;15.0;500.0;1.0;2.0;?
mileage;3.0;11.0;2.0;0.89;143.0;10.0;?;22000.0;?;3.2;?;1.0;1.0;?
mileage;3.0;11.0;2.0;0.89;143.0;?;9.0;22000.0;?;3.2;9000.0;1.0;1.0;3.0
mileage;0.0;11.0;234.0;0.89;358.0;?;?;22000.0;?;15.0;500.0;1.0;2.0;?
mileage;3.0;11.0;2.0;0.89;143.0;10.0;?;22000.0;9.0;3.2;?;1.0;1.0;?
mileage;3.0;?;2.0;0.89;143.0;10.0;?;22000.0;9.0;3.2;?;1.0;1.0;?
mileage;?;11.0;?;0.0;?;?;0.0;21000.0;7.0;2.8;4000.0;1.0;?;?
mileage;5.0;11.0;0.0;0.0;238.0;?;4.0;21000.0;?;?;3000.0;1.0;1.0;?
mileage;?;11.0;0.0;0.0;?;9.0;4.0;21000.0;?;?;3000.0;1.0;1.0;3.0
mileage;5.0;?;0.0;0.0;238.0;9.0;?;21000.0;10.0;?;?;1.0;1.0;3.0
mileage;5.0;?;0.0;0.0;238.0;9.0;4.0;21000.0;10.0;?;3000.0;1.0;1.0;3.0
mileage;5.0;?;0.0;0.0;238.0;9.0;?;21000.0;10.0;?;?;1.0;1.0;?
mileage;3.0;11.0;208.0;0.0;392.0;?;0.0;21000.0;?;2.8;4000.0;1.0;2.0;?
mileage;3.0;11.0;?;0.0;?;9.0;0.0;21000.0;?;2.8;4000.0;1.0;?;4.0
mileage;?;?;0.0;0.0;238.0;9.0;4.0;21000.0;10.0;?;3000.0;?;1.0;?
mileage;5.0;11.0;0.0;0.0;238.0;9.0;4.0;21000.0;?;?;3000.0;1.0;1.0;?
mileage;3.0;11.0;?;0.0;?;9.0;0.0;21000.0;?;2.8;?;1.0;?;?
mileage;3.0;11.0;208.0;0.0;?;9.0;0.0;21000.0;7.0;2.8;?;1.0;2.0;?
mileage;3.0;11.0;?;0.0;?;?;0.0;21000.0;7.0;2.8;?;1.0;?;?
mileage;3.0;11.0;208.0;0.0;392.0;9.0;0.0;21000.0;?;2.8;?;1.0;2.0;?
mileage;?;11.0;0.0;0.0;?;9.0;?;21000.0;?;?;3000.0;1.0;1.0;3.0
mileage;?;11.0;208.0;0.0;?;9.0;0.0;21000.0;7.0;2.8;?;1.0;2.0;?
mileage;5.0;11.0;0.0;0.0;238.0;9.0;4.0;21000.0;10.0;?;?;1.0;1.0;?
mileage;3.0;11.0;?;0.0;?;9.0;0.0;21000.0;?;2.8;4000.0;1.0;?;?
mileage;3.0;11.0;?;0.0;?;?;0.0;21000.0;?;2.8;?;1.0;?;?
mileage;3.0;11.0;208.0;0.0;392.0;?;0.0;21000.0;7.0;2.8;4000.0;1.0;2.0;?
mileage;5.0;11.0;0.0;0.0;238.0;9.0;4.0;21000.0;10.0;?;3000.0;1.0;1.0;?
mileage;3.0;?;?;0.0;392.0;9.0;0.0;21000.0;7.0;2.8;4000.0;1.0;2.0;?
mileage;?;11.0;0.0;0.0;?;9.0;4.0;21000.0;?;?;?;1.0;1.0;3.0
mileage;3.0;?;?;0.0;?;9.0;0.0;21000.0;7.0;2.8;4000.0;1.0;?;?
mileage;5.0;11.0;0.0;0.0;238.0;?;4.0;21000.0;?;?;3000.0;1.0;1.0;3.0
mileage;3.0;11.0;?;0.0;?;?;0.0;21000.0;?;2.8;4000.0;1.0;2.0;4.0
mileage;3.0;11.0;208.0;0.0;392.0;9.0;0.0;21000.0;7.0;2.8;4000.0;1.0;2.0;?
mileage;?;11.0;0.0;0.0;238.0;9.0;4.0;21000.0;10.0;?;?;1.0;1.0;?
mileage;5.0;11.0;0.0;0.0;238.0;9.0;?;21000.0;?;?;?;1.0;1.0;?
mileage;?;?;?;?;?;?;?;21000.0;?;0.0;?;?;?;?
mileage;?;?;0.0;0.0;238.0;9.0;4.0;21000.0;?;?;3000.0;1.0;1.0;?
mileage;?;11.0;?;0.0;?;9.0;0.0;21000.0;?;2.8;4000.0;1.0;2.0;4.0
mileage;?;?;208.0;0.0;?;9.0;0.0;21000.0;7.0;2.8;4000.0;?;2.0;?
mileage;?;11.0;0.0;0.0;238.0;?;4.0;21000.0;10.0;?;3000.0;1.0;1.0;?
mileage;3.0;?;?;0.0;392.0;9.0;0.0;21000.0;7.0;2.8;?;1.0;2.0;?
mileage;3.0;11.0;208.0;0.0;392.0;9.0;0.0;21000.0;?;2.8;4000.0;1.0;2.0;?
mileage;3.0;11.0;?;0.0;?;9.0;0.0;21000.0;7.0;2.8;4000.0;1.0;?;?
mileage;?;11.0;0.0;0.0;?;?;?;21000.0;?;?;3000.0;1.0;1.0;3.0
mileage;?;11.0;0.0;0.0;?;?;4.0;21000.0;?;?;?;1.0;1.0;?
mileage;5.0;11.0;0.0;0.0;?;9.0;?;21000.0;?;?;3000.0;1.0;1.0;3.0
mileage;4.0;9.0;172.0;0.89;387.0;10.0;0.0;19000.0;10.0;14.0;5300.0;2.0;3.0;?
mileage;?;9.0;?;0.89;?;10.0;0.0;19000.0;?;?;5300.0;?;?;2.0
mileage;4.0;9.0;172.0;0.89;387.0;10.0;0.0;19000.0;10.0;?;?;?;3.0;2.0
mileage;4.0;9.0;?;?;?;?;0.0;19000.0;10.0;?;?;?;?;2.0
mileage;4.0;9.0;?;?;?;?;0.0;19000.0;?;?;5300.0;2.0;?;2.0
mileage;4.0;9.0;172.0;0.89;387.0;?;0.0;19000.0;?;14.0;5300.0;2.0;3.0;2.0
mileage;4.0;9.0;?;?;?;?;0.0;19000.0;10.0;?;?;2.0;?;?
mileage;?;9.0;172.0;?;387.0;?;0.0;19000.0;?;?;?;?;?;2.0
mileage;4.0;9.0;172.0;0.89;387.0;10.0;0.0;19000.0;?;14.0;5300.0;2.0;3.0;2.0
mileage;?;9.0;172.0;0.89;?;10.0;0.0;19000.0;10.0;14.0;?;?;?;2.0
mileage;4.0;9.0;?;?;?;10.0;0.0;19000.0;?;?;?;2.0;?;2.0
mileage;?;9.0;?;0.89;?;10.0;0.0;19000.0;?;?;5300.0;2.0;?;2.0
mileage;4.0;9.0;172.0;0.89;?;10.0;0.0;19000.0;10.0;14.0;?;?;?;?
mileage;4.0;9.0;?;?;?;10.0;0.0;19000.0;?;?;5300.0;2.0;?;2.0
mileage;4.0;9.0;172.0;0.89;387.0;?;0.0;19000.0;?;14.0;5300.0;2.0;3.0;?
mileage;4.0;9.0;?;0.89;?;?;0.0;19000.0;?;?;5300.0;2.0;?;2.0
mileage;4.0;9.0;172.0;0.89;387.0;10.0;0.0;19000.0;?;14.0;?;2.0;3.0;?
mileage;4.0;9.0;172.0;0.89;387.0;10.0;0.0;19000.0;10.0;14.0;5300.0;?;?;2.0
mileage;4.0;9.0;172.0;0.89;387.0;?;0.0;19000.0;10.0;?;?;?;3.0;2.0
mileage;?;10.0;36.0;?;?;9.0;0.0;18000.0;5.0;?;2000.0;0.0;2.0;1.0
mileage;4.0;10.0;36.0;0.89;?;9.0;0.0;18000.0;5.0;6.2;2000.0;0.0;2.0;?
mileage;4.0;11.0;172.0;0.89;630.0;11.0;?;18000.0;?;9.0;1000.0;1.0;3.0;0.0
mileage;4.0;10.0;?;?;?;9.0;0.0;18000.0;5.0;?;2000.0;0.0;?;1.0
mileage;4.0;?;172.0;0.89;?;?;?;18000.0;?;9.0;1000.0;1.0;3.0;0.0
mileage;4.0;10.0;?;?;?;9.0;0.0;18000.0;?;?;2000.0;0.0;?;1.0
mileage;4.0;?;36.0;0.89;?;9.0;0.0;18000.0;5.0;6.2;2000.0;0.0;2.0;1.0
mileage;?;10.0;36.0;0.89;?;9.0;0.0;18000.0;5.0;6.2;?;0.0;2.0;1.0
mileage;4.0;10.0;36.0;0.89;?;9.0;0.0;18000.0;?;6.2;2000.0;0.0;2.0;1.0
mileage;?;11.0;172.0;0.89;?;11.0;4.0;18000.0;13.0;9.0;?;1.0;?;0.0
mileage;?;10.0;36.0;?;?;?;0.0;18000.0;5.0;6.2;?;0.0;?;1.0
mileage;4.0;10.0;36.0;0.89;?;9.0;0.0;18000.0;5.0;6.2;?;0.0;2.0;1.0
mileage;?;11.0;?;?;?;?;4.0;18000.0;?;?;1000.0;1.0;?;0.0
mileage;4.0;10.0;36.0;?;?;9.0;0.0;18000.0;5.0;6.2;?;0.0;?;1.0
mileage;?;10.0;?;?;?;?;0.0;18000.0;5.0;?;2000.0;0.0;?;1.0
mileage;4.0;11.0;?;?;?;?;4.0;18000.0;?;?;?;1.0;?;0.0
mileage;4.0;11.0;?;0.89;?;?;?;18000.0;?;9.0;1000.0;1.0;?;0.0
mileage;4.0;?;172.0;0.89;?;11.0;?;18000.0;?;9.0;?;1.0;3.0;0.0
